,hid,bid,state,uid,pid,text,speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_speakers,mentions_bills,has_bill_action,has_presentation_cue,has_vote_cue,has_disposition_cue,has_motion_cue,is_transition,stage_label
270,52773,CA_201720180AB848,CA,2,165448,thank you first person speaking in support today,CHAIRMAN,1,1,0.05555555555555555,0.017738359201773836,0,0,0,0,0,0,0,0,
271,52773,CA_201720180AB848,CA,3,629,honorable chair talamantes eggman my name is robert harris and i worked for ucs for three years as a senior telecommunications analyst i was laid off on february the 28th of this year after being forced to train my own replacement an htl corporation worker from india who returned to india to do my job after the knowledge transfer was complete ab 848 is about patient privacy and patient care one of my co workers had the job of developing and maintaining a fetal heart monitoring software this software connects a baby to a fetal heart monitor for transmission of data in real time if it s not working the baby must be in the arms of a registered nurse who can confirm the patient s condition there are no mistakes that can be made in this technology or very negative patient outcomes are possible one of my coworkers also had the job of developing and maintaining the software for surgeons to navigate the brain during brain surgery in a typical modern brain surgery there is a small window cut into the skull but the rest of the surgery is conducted through the surgeon relying on perfectly functioning software on a computer screen to navigate the brain no mistakes can be made in this process or very negative outcomes are possible on or about december 16th of 2016 there was a data breach where an acl contractor clicked on a link that was very clearly not from within ucsf had he been employed by uc it would have led to his termination because the blunder was so clearly against protocol this link had a very serious malware embedded within it and it caused the entire system to have to be rebuilt by my co worker who was laid off the complete extent of the malware incident has not been evaluated ab 848 is about student success in our economy as of february 28th 2017 there are help desk tickets that should have been turned around in one week still pending since december it appears that the acl has helped their staff return tickets that say request received and do not complete the help complete this ticket many uc faculty and staff were unsettled by this fight with this level of service as compared to their service my coworkers and i provided uc s contract with acl allows them to lay off it workers from any of the other 10 campuses or five medical centers at ucsf 17 of workforce was laid off and replaced if 17 of all uc it jobs are offshored an estimated 613 jobs will be lost across the state i respectfully urge you to vote in favor of ab 848 thank you,NONLEGISLATOR,0,0,0.08333333333333333,1.0,0,1,0,0,1,0,0,0,
272,52773,CA_201720180AB848,CA,4,165448,thank you next person speaking and keep it brief if you can,CHAIRMAN,1,1,0.1111111111111111,0.026607538802660754,0,0,0,0,0,0,0,0,
273,52773,CA_201720180AB848,CA,5,109370,yes honorable chair talamantes eggman and esteemed committee my name is elizabeth milos and i ve worked for ucsf for 10 years as a medical interpreter at ucsf have four in house languages spanish mandarin cantonese and russian and you uc also contracts with several outside agencies for both in house and other languages language leniency agency used for phone and video remote interpreting video remote interpreting the patient and provider are at one location and the interpreter is at another when vri was first deployed at ucsf in 2013 uc stated that vri and in person were equal in quality that is not the case they assured us that in person interpreting would be the defaults and that bantu interpreters would be nationally certified language line is using interpreters from outside the us the dominican republic costa rica peru panama and the territory of puerto rico the job requirement listed on the website is a high school diploma not a national certification local interpreters are familiar with the california patient population both linguistically and culturally and are exposed to issues that are relevant to the communities we serve we have knowledge of the us medical system which helps spot potential healthcare navigation problems communication mistakes costs money and lives professional interpreters in the us have training and national certification that is vetted verified and includes privacy ethics and protocol standards in continuing education requirements there are two national certifications available to be considered competent to interpret in us hospitals uc prides itself on excellence equity and diversity yet it has singled out only the spanish language video remote interpreting tool off shore the most common certification language in the state state and federal funds should not be used to offshore interpreting jobs especially if it lowers the standard of care for our limited english proficient patients contrary to best practices and joint commission requirements you see contracts with language line do not require certification any purported savings do not consider the danger posed to our patients the recent auditor s report is revealing as to what uc considers a priority please help us guide uc towards an economically healthier university student and patient population and state please support ab 848,NONLEGISLATOR,0,0,0.1388888888888889,0.8070953436807096,0,1,0,0,0,0,0,0,
274,52773,CA_201720180AB848,CA,6,165448,thank you would you like to speak also okay okay thank you very much anybody else speaking in support of this bill today,CHAIRMAN,1,1,0.16666666666666666,0.050997782705099776,0,0,0,1,0,0,0,0,
275,52773,CA_201720180AB848,CA,7,3992,michael young with the california labor federation also here in support,NONLEGISLATOR,0,0,0.19444444444444445,0.024390243902439025,0,0,0,0,0,0,0,0,
276,52773,CA_201720180AB848,CA,8,165448,others in support name and affiliation please unknown jean unknown professional technical employees cwa 9019 we are in support thank you,CHAIRMAN,1,1,0.2222222222222222,0.04878048780487805,0,0,0,0,0,0,0,0,
277,52773,CA_201720180AB848,CA,9,17748,keith gibbs cwa 9412 we are in support,NONLEGISLATOR,0,0,0.25,0.017738359201773836,0,0,0,0,0,0,0,0,
278,52773,CA_201720180AB848,CA,10,112561,robert longer communications workers of america district nine california in support,NONLEGISLATOR,0,0,0.2777777777777778,0.024390243902439025,0,0,0,0,0,0,0,0,
279,52773,CA_201720180AB848,CA,11,17754,jason hall local 9423 cwa in support,NONLEGISLATOR,0,0,0.3055555555555556,0.015521064301552107,0,0,0,0,0,0,0,0,
280,52773,CA_201720180AB848,CA,12,112561,todd knappau cwa 9423 in support,NONLEGISLATOR,0,0,0.3333333333333333,0.013303769401330377,0,0,0,0,0,0,0,0,
281,52773,CA_201720180AB848,CA,13,154,mike anderson 9404 in support,NONLEGISLATOR,0,0,0.3611111111111111,0.011086474501108648,0,0,0,0,0,0,0,0,
282,52773,CA_201720180AB848,CA,14,112562,alexander scroggins cwa local 9400 in support,NONLEGISLATOR,0,0,0.3888888888888889,0.015521064301552107,0,0,0,0,0,0,0,0,
283,52773,CA_201720180AB848,CA,15,112563,michael byner cw 9400 also in support,NONLEGISLATOR,0,0,0.4166666666666667,0.015521064301552107,0,0,0,0,0,0,0,0,
284,52773,CA_201720180AB848,CA,16,165448,anybody speaking in opposition today okay so mr mccarthy this does enjoy a do pass recommendation i had some as well we all talked a lot about cost at our csu s and uc s and so any time i think about expanding costs that makes me nervous but i don t think we can save money on the backs of our middle class workforce so any questions comments from the committee mr frazier and then mr medina,CHAIRMAN,1,1,0.4444444444444444,0.1662971175166297,0,0,0,0,0,0,0,0,
285,52773,CA_201720180AB848,CA,17,114,thank you madam chair mr mccarty why just outside the united states why don t we just say outside of california,LEGISLATOR,1,1,0.4722222222222222,0.04434589800443459,0,0,0,0,0,0,0,0,
286,52773,CA_201720180AB848,CA,18,22,well we re actually looking into that there s a university contract in southern california a uc contract that s shipping their jobs to utah quest diagnostics and so we ll be taking a look at that this was the egregious thing this was something that 60 minutes talked about a few weeks ago so we wanted to focus on this big issue but i am taking a look at that as well,LEGISLATOR,1,0,0.5,0.15299334811529933,0,0,0,0,0,0,0,0,
287,52773,CA_201720180AB848,CA,19,114,okay so it s a work in progress yes and so i guess maybe they could have spent some of that money how much was ratholed 175 million i just wanted to get that down inaudible laughs thank you can i take that as a motion,LEGISLATOR,1,1,0.5277777777777778,0.09977827050997783,0,0,0,0,0,0,0,0,
288,52773,CA_201720180AB848,CA,20,165448,as a motion all right that s my close yeah okay did you also want to speak mr medina i do,CHAIRMAN,1,1,0.5555555555555556,0.04434589800443459,0,0,0,0,0,0,0,0,
289,52773,CA_201720180AB848,CA,21,81,i think outsourcing doesn t make sense whatever whether it s a school district a k 12 school district a community college district it certainly doesn t make sense for uc it s an issue on my campus at uc riverside where i m hearing from it workers and i certainly supported it when it came to higher ed and i m supporting it today,LEGISLATOR,1,1,0.5833333333333334,0.1286031042128603,0,0,0,0,0,0,0,0,
290,52773,CA_201720180AB848,CA,22,165448,thank you,CHAIRMAN,1,1,0.6111111111111112,0.004434589800443459,0,0,0,0,0,0,0,0,
291,52773,CA_201720180AB848,CA,23,22,thank you to the author,LEGISLATOR,1,0,0.6388888888888888,0.011086474501108648,0,0,0,0,0,0,0,0,
292,52773,CA_201720180AB848,CA,24,165448,any other questions comments from the committee okay that was your close okay all right secretary please call the roll,CHAIRMAN,1,1,0.6666666666666666,0.04434589800443459,0,0,0,0,1,0,0,0,
293,52773,CA_201720180AB848,CA,25,2998,due pass and be re referred to the committee on appropriations talamantes eggman aye talamantes eggman aye lackey nope lackey no burke aye burke aye flora no flora no frazier heck yeah frazier aye medina aye medina aye quirk silva,SECRETARY,0,0,0.6944444444444444,0.08425720620842572,0,0,0,0,1,0,0,0,
294,52773,CA_201720180AB848,CA,26,165448,okay thank you thank you very much the bill is out okay we have two bills on call ab510 by ms quirk silva secretary please call the roll,CHAIRMAN,1,1,0.7222222222222222,0.0598669623059867,0,1,0,0,1,1,0,0,
295,52773,CA_201720180AB848,CA,27,2998,talamantes eggman aye talamantes eggman aye burke aye burke aye,SECRETARY,0,0,0.75,0.022172949002217297,0,0,0,0,1,0,0,0,
296,52773,CA_201720180AB848,CA,28,165448,the second one on that bill is out the second on call is ab 632 by mr acosta secretary please call the roll,CHAIRMAN,1,1,0.7777777777777778,0.050997782705099776,0,1,0,0,1,0,0,0,
297,52773,CA_201720180AB848,CA,29,2998,burke i m not going to vote right now mm hm not voting okay burke not voting can i have on to 1080 okay yep okay ms burke counting as adding on for ab 1080 ab 1080 burke aye burke aye,SECRETARY,0,0,0.8055555555555556,0.08647450110864745,0,1,0,0,1,0,0,0,
298,52773,CA_201720180AB848,CA,30,165448,and we have two on call with mr medina ab 912 mr obernolte item which one 912 ab 912 by mr obernolte number seven that allows agencies to adjust,CHAIRMAN,1,1,0.8333333333333334,0.06430155210643015,0,1,0,0,0,0,0,0,
299,52773,CA_201720180AB848,CA,31,2998,aye mr medina aye mr medina aye,SECRETARY,0,0,0.8611111111111112,0.015521064301552107,0,0,0,0,1,0,0,0,
300,52773,CA_201720180AB848,CA,32,165448,okay and then on baker right on the consent calendar on the consent you voted on the consent calendar,CHAIRMAN,1,1,0.8888888888888888,0.04212860310421286,0,0,0,0,0,0,0,0,
301,52773,CA_201720180AB848,CA,33,2998,mr medina for consent aye mr medina aye,SECRETARY,0,0,0.9166666666666666,0.017738359201773836,0,0,0,0,1,0,0,0,
302,52773,CA_201720180AB848,CA,34,165448,okay okay that s it inaudible,CHAIRMAN,1,1,0.9444444444444444,0.011086474501108648,0,0,0,0,0,0,0,0,
303,52773,CA_201720180AB848,CA,35,2998,ab 1632 flora aye flora aye sorry 1635 to clarify 1635 flora aye mr burke went from not voting to voting aye so for ab 632 burke aye burke aye,SECRETARY,0,0,0.9722222222222222,0.06651884700665188,0,1,0,0,1,0,0,0,
304,52773,CA_201720180AB848,CA,36,165448,that is out okay and that bill is also out and that concludes the business of this committee thank you all very much,CHAIRMAN,1,1,1.0,0.050997782705099776,0,0,0,0,0,0,0,0,
305,52773,CA_201720180AB1635,CA,0,34400,all right the next bill that we re going to be presenting is ab 961 ab 961 is on consent so then we will be presenting ab 1635 okay small business procurement goals mr chair and members ab 1635 establishes a 25 small business participation goal for contracting activities by state entities including state agency boards departments commissions and other state entities that receive state funding while statutes set an annual 3 dvbe participation goal the 25 small business goal is provided through two executive orders while small business participation rates have been improving small business groups are concerned that without codification affirmative implementation of the small business participation goal may wane as administrators change in coming years small businesses are an important part of the california economy and with me today we have witnesses in support and we will let you go ahead and introduce yourself,LEGISLATOR,1,1,0.0,1.0,0,1,0,0,0,0,0,0,
306,52773,CA_201720180AB1635,CA,1,141,good morning members robyn black on behalf of the california small business association i d like to thank the author very much once again for bringing forward this bill as the author mentioned this administration has been very supportive of small business and the goals of achieving the 25 goal for procurement however as we all know sometimes administrations change and philosophies change therefore we believe it s very important to codify this goal in california as you know or as you may know of california small business for every dollar that has invested in small business in california 1 60 comes back to the state so it s good for small business it s good for the state of california and we respectfully ask for your aye vote,NONLEGISLATOR,0,0,0.1,0.8493150684931506,0,0,0,1,0,0,0,0,
307,52773,CA_201720180AB1635,CA,2,10,thank you any other witnesses in support opposition any witnesses in opposition committee members i move the bill i ll second okay would you like to close,VICE_CHAIRMAN,1,1,0.2,0.1780821917808219,0,0,0,0,0,0,0,0,
308,52773,CA_201720180AB1635,CA,3,34400,i just ask for your support thank you,LEGISLATOR,1,1,0.3,0.0547945205479452,0,0,0,0,0,0,0,0,
309,52773,CA_201720180AB1635,CA,4,10,thank you i guess we ll call for the questions even though we have fledgling attendance right now,VICE_CHAIRMAN,1,1,0.4,0.11643835616438356,0,0,0,0,0,0,0,0,
310,52773,CA_201720180AB1635,CA,5,34400,i m sure they all support it just go ahead,LEGISLATOR,1,1,0.5,0.06164383561643835,0,0,0,0,0,0,0,0,
311,52773,CA_201720180AB1635,CA,6,2998,i ll go ahead and call roll and then we have to leave it open,SECRETARY,0,0,0.6,0.0958904109589041,0,0,0,0,0,0,0,0,
312,52773,CA_201720180AB1635,CA,7,10,okay let s do that,VICE_CHAIRMAN,1,1,0.7,0.0273972602739726,0,0,0,0,0,0,0,0,
313,52773,CA_201720180AB1635,CA,8,2998,the motion is do pass and be referred to the committee on appropriations talamantes eggman lackey aye lackey aye burke aye burke aye flora fraizer medina aye medina aye quirk silva aye quirk silva aye,SECRETARY,0,0,0.8,0.22602739726027396,0,0,0,0,1,0,1,0,
314,52773,CA_201720180AB1635,CA,9,10,okay measure s on call thank you thank you thank you good to see you thank you members mr mccarty sure would you like to give him a chance to add on we can do the add ons,VICE_CHAIRMAN,1,1,0.9,0.2465753424657534,0,0,0,0,0,0,0,0,
315,52773,CA_201720180AB1635,CA,10,2998,this is ab 1635 frazier aye frazier aye eggman aye eggman aye for 1635 do you want to do the,SECRETARY,0,0,1.0,0.136986301369863,0,1,0,0,1,0,0,0,
316,52773,CA_201720180AB510,CA,0,165448,mr lackey can you,CHAIRMAN,1,1,0.0,0.015209125475285171,0,0,0,0,0,0,0,0,
317,52773,CA_201720180AB510,CA,1,34400,don t forget about me,LEGISLATOR,1,1,0.1111111111111111,0.015209125475285171,0,0,0,0,0,0,0,0,
318,52773,CA_201720180AB510,CA,2,165448,i won t forget about you,CHAIRMAN,1,1,0.2222222222222222,0.019011406844106463,0,0,0,0,0,0,0,0,
319,52773,CA_201720180AB510,CA,3,34400,good morning mr chair we do have three bills so i m going to go ahead and start with ab 510 which is west coyote hills open space project members ab 510 would help save the largest remaining open space in a highly urbanized area of orange county and los angeles to be enjoyed by over 1 million people as a natural preserve there is a great imbalance of parks and open space between north and south county north orange county is highly urbanized with a few parks and even fewer opportunities for new parks comparing parks per capita between north and south counties we see a huge disadvantage north orange county has one acre per 246 people and south county has one acre per six people the national recreation parks association standard for park land is one acre per 100 people within the seven miles of west coyote hills similarly there s over 250 000 residents in southeast los angeles who live near west coyote hills basically this open space project is a project that there has been interest in for over 25 years and as we continue to see more density that we need for homes we know that when we ve confined one space of 510 acres we want to do everything we can to preserve this space so i would respectfully ask for an aye vote i d also like to let you know that we know that there s quite a bit of work to do on this bill and we will be working within other committees to work on those,LEGISLATOR,1,1,0.3333333333333333,1.0,0,1,0,1,0,0,0,0,
320,52773,CA_201720180AB510,CA,4,10,okay any other witnesses in support opposition committee members you may close,VICE_CHAIRMAN,1,1,0.4444444444444444,0.045627376425855515,0,0,0,0,0,0,0,0,
321,52773,CA_201720180AB510,CA,5,34400,just to know that this is just a preliminary idea and we will be working closely with appropriations chair if we are able to get this out,LEGISLATOR,1,1,0.5555555555555556,0.10266159695817491,0,0,0,0,0,0,0,0,
322,52773,CA_201720180AB510,CA,6,10,thank you,VICE_CHAIRMAN,1,1,0.6666666666666666,0.011406844106463879,0,0,0,0,0,0,0,0,
323,52773,CA_201720180AB510,CA,7,2998,the motion is do pass and be rereferred to the committee on appropriations talamantes eggman lackey lackey no burke flora flora no frazier frazier aye medina medina aye quirk silva quirk silva aye,SECRETARY,0,0,0.7777777777777778,0.11787072243346007,0,0,0,0,1,0,1,0,
324,52773,CA_201720180AB510,CA,8,10,okay the bill s on call,VICE_CHAIRMAN,1,1,0.8888888888888888,0.019011406844106463,0,0,0,0,0,0,0,0,
325,52773,CA_201720180AB510,CA,9,34400,thank you,LEGISLATOR,1,1,1.0,0.0076045627376425855,0,0,0,0,0,0,0,0,
326,52773,CA_201720180AB1080,CA,0,165448,miss gonzales please proceed thank you,CHAIRMAN,1,1,0.0,0.04918032786885246,0,0,0,0,0,0,0,0,
327,52773,CA_201720180AB1080,CA,1,53,quickly and simply look we don t know if the aca s going to be around forever unfortunately and we know that employer based healthcare is our best shot at ensuring that the state doesn t have to pick up the slack when employers leave their workers uninsured so it makes sense that if we re going to put out large contracts that there should be a bidding preference for those companies that provide employer based healthcare in a reasonable way that s what this bill does i respectfully ask for an aye vote,LEGISLATOR,1,0,0.1111111111111111,0.7295081967213115,0,0,0,1,0,0,0,0,
328,52773,CA_201720180AB1080,CA,2,165448,thank you first person speaking,CHAIRMAN,1,1,0.2222222222222222,0.040983606557377046,0,0,0,0,0,0,0,0,
329,52773,CA_201720180AB1080,CA,3,981,chair members cesar diaz on behalf of the state building and construction trades council any contractor both union or non union that s able to provide quality healthcare to their employees they should be given a break when it comes to contracting public works they re competing in an economy sometimes it s underground economy with other competitors are not paying workers camp not offering healthcare oftentimes those workers are qualifying and receiving from that account so that s an added burden on the actual public resources that we have the limited public resources and what this bill does it is protects a good model to continue moving forward employer relationship with their employees providing healthcare and so for those reasons we ask for your support,NONLEGISLATOR,0,0,0.3333333333333333,1.0,0,0,0,1,0,0,0,0,
330,52773,CA_201720180AB1080,CA,4,165448,thank you very much anybody else speaking in support today opposition questions comments from the committee mr frazier,CHAIRMAN,1,1,0.4444444444444444,0.14754098360655737,0,0,0,0,0,0,0,0,
331,52773,CA_201720180AB1080,CA,5,114,i guess i m gabby today i m sorry yeah so when i was contracting i thought it was one of the best values is to include medical insurance for my employees my attendance absolutely skyrocketed because they were healthier and so i commend you on that i appreciate what you re doing and i ll be in full support of this today,LEGISLATOR,1,1,0.5555555555555556,0.48360655737704916,0,0,0,0,0,0,0,0,
332,52773,CA_201720180AB1080,CA,6,53,thank you,LEGISLATOR,1,0,0.6666666666666666,0.01639344262295082,0,0,0,0,0,0,0,0,
333,52773,CA_201720180AB1080,CA,7,165448,thank you very much okay anything else all right secretary please call the roll,CHAIRMAN,1,1,0.7777777777777778,0.11475409836065574,0,0,0,0,1,0,0,0,
334,52773,CA_201720180AB1080,CA,8,2998,the motion is to pass and be referred to the committee on appropriations talamantes eggman aye talamantes eggman aye lackey aye lackey aye burke flora flora aye frazier aye frazier aye medina aye medina aye quirk silva aye quirk silva aye,SECRETARY,0,0,0.8888888888888888,0.319672131147541,0,0,0,0,1,0,0,0,
335,52773,CA_201720180AB1080,CA,9,165448,thank you thank you very much okay okay okay yeah all right well since we do have a quorum here and they re going back down to approps i want to ask mr lackey to take over as we don t have any miss quirk silva you ve got jim bealls okay,CHAIRMAN,1,1,1.0,0.4016393442622951,0,0,0,0,0,0,0,0,
336,52773,CA_201720180AB749,CA,0,165448,okay can i make a motion okay secretary please call the roll,CHAIRMAN,1,1,0.0,0.03076923076923077,0,0,0,0,1,0,0,0,
337,52773,CA_201720180AB749,CA,1,2998,the motion is do pass talamantes eggman no talamantes eggman no lackey not voting lackey not voting burke aye burke aye flora not voting flora not voting frazier aye frasier aye medina quirk silva quirk silva aye,SECRETARY,0,0,0.03125,0.08974358974358974,0,0,0,0,1,0,1,0,
338,52773,CA_201720180AB749,CA,2,165448,you need one more mr unknown okay,CHAIRMAN,1,1,0.0625,0.017948717948717947,0,0,0,0,0,0,0,0,
339,52773,CA_201720180AB749,CA,3,116,thank you very much madam chair and members i d like to start off by accepting the amendments listed on page two of the analysis that provide dgs with the flexibility to cease implementing the bill if dgs determines that it cannot meet the specific talk it set out in the bill ab 749 establishes procurement goals for the state vehicle fleet so that by the year 2025 15 of the new vehicles that are purchased at how the gross vehicle weight of over 19 000 pounds are zero emission vehicles then by the year 2030 it will increase that percentage to 30 in the year 2012 governor brown issued executive order b16 2012 which call for 1 5 million zero emission vehicles on the road in california by the year 2025 as a means of helping the state reach the greenhouse gas emission reduction goals included in the executive order was a requirement that at least 25 of the fleet purchases of light heavy light duty vehicles be zero emission by the year 2020 however there is no mention of larger heavier duty vehicles fossil fuel trucks and buses produce disproportionately higher ghg and air pollution emissions according to a recent report from the union of concerned scientists and the greenlining institute heavy duty vehicles actually account for 33 of california s smog causing nitrogen oxides or nox emissions in 40 of the harmful particulate matter created by burning fossil fuels larger self vehicles trucks and buses are being developed every single day there are currently 14 manufacturers in this area that manufacture truck itself trucks and buses in california ab 739 will build on the governor s executive order and ensure that the state is doing its part to help reach ghg emission goals by increasing the number of larger zev within the state vehicle fleet with that i respectfully ask for your aye vote,LEGISLATOR,1,0,0.09375,0.7897435897435897,0,1,0,0,1,0,0,0,
340,52773,CA_201720180AB749,CA,4,165448,thank you mr chau first person speaking in support please,CHAIRMAN,1,1,0.125,0.02564102564102564,0,0,0,0,0,0,0,0,
341,52773,CA_201720180AB749,CA,5,15934,good morning madame chair and members my name s jason barbosw i m the western states policy manager with the union of concerned scientists and pleased to speak in support of ab 739 today as many of you probably know just last year numerous state agencies jointly completed a sustainable freight action plan in response to governor brown s 2015 executive order on the topic and in that plan the state commits to a vision of quote transporting freight reliably and efficiently by zero emissions equipment everywhere feasible and near zero emission equipment powered by clean low carbon renewable fuels everywhere else ucf strongly supports this vision and we see ab 739 as an important step towards making the vision a reality today there is a small but growing number of electric truck options available in the market supported by incentive programs and a growing california base electric truck manufacturing sector the next several years will be critical to commercializing and deploying electric technologies to ensure they are an increasingly viable option for more fleets specifically state purchases of heavy duty of electric technologies including battery and fuel cell technologies will provide an important early market for deployment and the state deployment of these technologies is also important for demonstrating the state s commitment to meeting the climate goals the legislature established last year with with sb 32 i ll note that my organization also supports continued efforts to advance lower emissions technologies for diesel natural gas trucks recognizing that the majority of heavy duty vehicles slowly in the state in the near future will be diesel or natural gas filled vehicles however we appreciate that this bill is laser focused on zero tailpipe emission technologies and the reason is that electric heavy duty vehicles are a new entrant in the heavy duty market and they face many of the challenges that any new technology faces this bill will incorporate these technologies in the state operations and demonstrate their usefulness which will help enable a marketplace that ultimately offers multiple technology solutions and an expanded portfolio of zero tailpipe solutions alongside lower emission diesel and natural gas solutions and then finally i brought copies with me today of the executive summary of our analysis on the benefits and validity of heavy duty electric vehicle technologies and i m happy to have these distributed to committee members thank you thank you,NONLEGISLATOR,0,0,0.15625,1.0,0,1,0,1,0,0,0,0,
342,52773,CA_201720180AB749,CA,6,15628,good morning madam chair and committee members my name is shrayas jatkar with coalition for clean air also happy to be here in support of assembly bill 739 i ll keep my comments short and just want to say i support the comments that have been mentioned so far i ll jut add that there s a great need for widespread transportation electrification to meet both our federal help based equality goals and standards as well as very ambitious climate change standards so there s definitely a great need and i think also a great benefit from accelerating the heavy duty market through the state procurement process first that zero mission technologies are still lagging behind the light duty sector in terms of advancement of the technology and so this kind of procurement target really i think it will help accelerate the deployment and advance of zero emission technology in the heavy duty sector and we think that the state should be leading by example and they really will be providing benefit to not only the public sector but also private with heavy duty vehicles in the state and i ll also just mention two other points one is just the cost savings that while as noted in the committee analysis there is a higher upfront cost of zero emission heavy duty vehicles we believe that there s likely a lower total cost of ownership and so we think that there could be cost savings for the state and as well as private fleets once this technology becomes more wide spread and as ucs has noted this is also a great economic development benefit for the state of california and of course builds on the success that the state has achieved in doing this on the light duty side thank you,NONLEGISLATOR,0,0,0.1875,0.7487179487179487,0,0,0,0,0,0,0,0,
343,52773,CA_201720180AB749,CA,7,165448,thank you,CHAIRMAN,1,1,0.21875,0.005128205128205128,0,0,0,0,0,0,0,0,
344,52773,CA_201720180AB749,CA,8,1101,madam chair and members mark weideman on behalf of byd motors an electric vehicle manufacturer based out of the beautiful lancaster valley we produce these vehicles we manufacture these heavy duty vehicles that we re talking about today with mr chau s bill and we manufacture them in california and we re creating hundreds of jobs california jobs good jobs based on this type of technology this is a fantastic bill it sets the right tone for california the message is let s move to zero emission you ll hear the natural gas lobby in a few minutes talk about how they want to be included in this bill but keep in mind we ve been doing state subsidies for natural gas for a long time there s tax breaks there s devoted greenhouse gas reduction funds for natural gas technologies it s time to now move to completely zero emission technologies we need a little prop up we need a little support from the state of california we need some goals out there for dgs and that s all that this bill does thank you,NONLEGISLATOR,0,0,0.25,0.44871794871794873,0,0,0,1,0,0,0,0,
345,52773,CA_201720180AB749,CA,9,165448,thank you very much if you could report his name and affiliation please,CHAIRMAN,1,1,0.28125,0.03333333333333333,0,0,0,0,0,0,0,0,
346,52773,CA_201720180AB749,CA,10,15667,thank you very much will barrett with the american lung association california in support thank you,NONLEGISLATOR,0,0,0.3125,0.041025641025641026,0,0,0,0,0,0,0,0,
347,52773,CA_201720180AB749,CA,11,1021,madam chair and members andrew antwih with shiater antwih here today on behalf of advanced energy economy in support,NONLEGISLATOR,0,0,0.34375,0.04871794871794872,0,0,0,0,0,0,0,0,
348,52773,CA_201720180AB749,CA,12,616,madam chair members beau biller on behalf of tesla motors also in support,NONLEGISLATOR,0,0,0.375,0.03333333333333333,0,0,0,0,0,0,0,0,
349,52773,CA_201720180AB749,CA,13,165448,thank you okay people speaking in opposition today,CHAIRMAN,1,1,0.40625,0.020512820512820513,0,0,0,0,0,0,0,0,
350,52773,CA_201720180AB749,CA,14,4321,chair admin members of the committee good morning my name is ryan kenny with clean energy with due respect to the author who did take his time to listen to our concerns we are respectfully joining other organizations in opposition to the bill not because of what s in it but mostly what s not in it we think this is a text book case of picking winners and losers the point of two nox performance standard is omitted expressly out of this bill and it s focused on technology that according to a and b will not be ready until at least 2030 if not longer most of that technology also it ignores the costs that the state will have to incur relative to near zero technology it also goes against state policy both the arb the legislature and cec fund the vehicles and the clean fuels that go into the near zero technology so to expressly omit that and picking winners and losers we re very concerned that this sets a bad precedent going forward with relation to the proposed amendment we think it s fatally flawed and this is because if the bill ceases to exist upon activation of this amendment you ll have no safety net the zero emission will be gone you won t have any near zero in the bill and you ll be held up to possibly 100 diesel in the state fleet so we ask that an amendment be added to the bill to include near zero point of two nox performance standard vehicles and fuel thank you,NONLEGISLATOR,0,0,0.4375,0.6512820512820513,0,0,0,1,0,0,0,0,
351,52773,CA_201720180AB749,CA,15,165448,thank you next person speaking in opposition please,CHAIRMAN,1,1,0.46875,0.020512820512820513,0,0,0,0,0,0,0,0,
352,52773,CA_201720180AB749,CA,16,21283,thank you chairman and members my name is josiah young on behalf of the california natural gas vehicles coalition as previewed we are opposed to the measure unless further amended to include near zero options we believe that for the reasons stated by my colleague here and also because the bill overlooks existing emerging technology that s available now near zero emission vehicles fueled by renewable natural gas are available currently and we believe that they require more support from the state to continue to prop that up as well,NONLEGISLATOR,0,0,0.5,0.2282051282051282,0,0,0,0,0,0,0,0,
353,52773,CA_201720180AB749,CA,17,165448,thank you very much anybody else speaking in opposition today okay mr chau would you like to respond,CHAIRMAN,1,1,0.53125,0.046153846153846156,0,0,0,0,0,0,0,0,
354,52773,CA_201720180AB749,CA,18,116,sure i ll be happy to do so i think the main argument raised by the opposition is the fact that we did not include near zero in the equation and let me just point out the fact that our bill doesnt exclude near zero emission vehicles to be part of the equation in fact we just took focusing on the 30 now there s still the remaining 70 that we can deal with in fact it s not even 70 it s 85 by the year 2025 and then up to 40 by the year 2030 so we have a whole range from 85 to 70 that range that they can still prorate so nobody is saying that we cannot fulfill that 70 with near zero so the fact that we don t mention it in the bill is because it would add to the cost factor we want to give a lot of this question to pgs in the pictures of the remaining vehicle so that s one factor now as far as the technology is concerned it s my understanding that by that time in fact we are on our way to getting that technology we re there and we still have years to get there so i think i m pretty confident that we have the technology to get there so with respect to the amendment i think that the amendment provides an off ramp provides an escape clause for us in the event that we don t have that money to purchase the vehicle so i think that amendment is going to be very helpful in meeting that requirement,LEGISLATOR,1,0,0.5625,0.6692307692307692,0,0,0,0,0,0,0,0,
355,52773,CA_201720180AB749,CA,19,165448,okay mr frazier please,CHAIRMAN,1,1,0.59375,0.010256410256410256,0,0,0,0,0,0,0,0,
